SPECIES_NR;LETTERCODE;ABBREVIAT;RANG;GRUPPE;GATT_NAME;FAMILY;Z_OEK_L;OEK_L;Z_OEK_T;OEK_T;Z_OEK_K;OEK_K;Z_OEK_F;OEK_F;WASSERREGI;Z_OEK_R;OEK_R;Z_OEK_N;OEK_N;Z_OEK_S;OEK_S;Z_OEK_TO;OEK_TO;Z_OEK_SU;OEK_SU;Z_OEK_SON;OEK_SON;Z_LF_LEB;LF_LEB;Z_LF_B;LF_B;WUCHS_1;WUCHS_2;WUCHS_3;Z_SZ_V_GR;SZ_VERH_GR;Z_SZ_V_K;SZ_VERH_K;Z_SZ_O;SZ_O;Z_SZ_V;SZ_V;Z_SZ_U;SZ_U;Arealforme;Vorkommen;HEMEROBIE;Gilde;Mahdvertra;Weidevertr;Trittvertr;Futterwert;FutterDamw;Waldart_D
81285;DDYMNIC;Didymodon nicholsonii;SPE;M;Didymodon;Barbula;;8;;8;;5;;8;;;6;;0;;0;;;;;;;;C,A;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81289;DDYMRIG;Didymodon rigidulus var. rigidulus;VAR;M;Didymodon;Barbula;;5;;3;;5;;4;;;7;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81290;DDYMRIG;Didymodon rigidulus var. validus;VAR;M;Didymodon;Barbula;;7;;2;;7;;7;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81291;DDYMRIG;Didymodon rigidulus;SPE;M;Didymodon;Barbula;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81296;DDYMSIN;Didymodon sinuosus;SPE;M;Didymodon;Barbula;;6;;6;;4;;5;;x;0;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81297;DDYMSPA;Didymodon spadiceus;SPE;M;Didymodon;Barbula;;5;;3;;5;;7;;;7;;0;;0;;;;;;;;C,(A);;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81299;DDYMSUB;Didymodon subandreaeoides;SPE;M;Didymodon;Barbula;!;8;;1;;7;!;2;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81301;DDYMTOP;Didymodon tophaceus;SPE;M;Didymodon;Barbula;;7;;0;;5;;7;;;7;;0;;0;;;;;;;;C,(A);;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81306;DDYMINS;Didymodon vinealis var. flaccidus;VAR;M;Didymodon;Barbula;;7;;5;;4;;5;;;7;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81308;DDYMVIN;Didymodon vinealis var. vinealis;VAR;M;Didymodon;Barbula;;9;;6;;5;;2;;;7;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81313;DPHYFOL;Diphyscium foliosum;SPE;M;Diphyscium;Diphysciaceae;;7;;3;;4;;4;;;4;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.2
81315;DPLPALB;Diplophyllum albicans;SPE;M;Diplophyllum;Scapaniaceae;;4;;0;;4;;4;;;2;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81318;DPLPOBT;Diplophyllum obtusifolium;SPE;M;Diplophyllum;Scapaniaceae;;6;;4;;4;;7;;;2;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81324;DSCLNUD;Discelium nudum;SPE;M;Discelium;Disceliaceae;;8;;4;;6;;7;;;7;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81329;DSTTCAP;Distichium capillaceum;SPE;M;Distichium;Ditrichaceae;;4;;3;;6;;5;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81330;DSTCCAR;Distichophyllum carinatum;SPE;M;Distichophyllum;Daltoniaceae;;4;!;5;;7;;8;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81331;DSTTINC;Distichium inclinatum;SPE;M;Distichium;Ditrichaceae;;5;;1;;6;;6;;;9;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81337;TRCACYL;Ditrichum cylindricum;SPE;M;Ditrichum;Ditrichaceae;;8;;3;;6;;6;;;4;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81339;DTRCFLE;Ditrichum flexicaule var. flexicaule;VAR;M;Ditrichum;Ditrichaceae;;6;;0;;6;;5;;;9;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81341;DTRCGRA;Ditrichum flexicaule var. sterile;VAR;M;Ditrichum;Ditrichaceae;;5;;3;;6;;6;;;9;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81342;DTRCFLE;Ditrichum flexicaule;SPE;M;Ditrichum;Ditrichaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81346;DTRCHET;Ditrichum heteromallum;SPE;M;Ditrichum;Ditrichaceae;;6;;3;;6;;6;;;3;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81349;DTRCLIN;Ditrichum lineare;SPE;M;Ditrichum;Ditrichaceae;;6;;2;;4;;6;;;5;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81350;DTRCPAL;Ditrichum pallidum;SPE;M;Ditrichum;Ditrichaceae;;6;;6;;7;;5;;;5;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.2
81351;DTRCPLU;Ditrichum plumbicola;SPE;M;Ditrichum;Ditrichaceae;;6;;7;;3;;6;;!;5;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81352;"DTRCP;P";Ditrichum pusillum var. pusillum;VAR;M;Ditrichum;Ditrichaceae;;8;;4;;5;;6;;;2;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81353;DTRCPUS;Ditrichum pusillum;SPE;M;Ditrichum;Ditrichaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81357;DTRCZON;Ditrichum zonatum var. zonatum;VAR;M;Ditrichum;Ditrichaceae;;8;;1;;6;;6;;;1;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81364;DOUNOVA;Douinia ovata;SPE;M;Douinia;Scapaniaceae;;5;;4;;2;;4;;;2;;0;;0;;;;;;;;C,E;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81366;DRPNADU;Drepanocladus aduncus var. pungens;VAR;M;Drepanocladus;Amblystegiaceae;;8;;3;;6;;8;;!;7;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81367;DRPNADU;Drepanocladus aduncus var. aduncus;VAR;M;Drepanocladus;Amblystegiaceae;;8;;0;;5;;8;;;7;;0;;0;;;;;;;;C,(A);;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81370;DRPNADU;Drepanocladus aduncus var. kneiffii;VAR;M;Drepanocladus;Amblystegiaceae;;8;;3;;6;;8;;!;7;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81371;DRPNADU;Drepanocladus aduncus var. polycarpus;VAR;M;Drepanocladus;Amblystegiaceae;;8;;3;;6;;7;;!;7;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81372;DRPNADU;Drepanocladus aduncus;SPE;M;Drepanocladus;Amblystegiaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81374;SCRUCOS;Drepanocladus cossonii;SPE;M;Drepanocladus;Amblystegiaceae;;9;;0;;6;;7;;;5;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81385;DRPNLON;Drepanocladus longifolius;SPE;M;Drepanocladus;Amblystegiaceae;;8;;3;;6;!;8;;!;7;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81386;DRPNLYC;Drepanocladus lycopodioides;SPE;M;Drepanocladus;Amblystegiaceae;;9;;2;;6;;8;;;9;;0;;0;;;;;;;;C,(A);;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81396;SCRUREV;Drepanocladus revolvens;SPE;M;Drepanocladus;Amblystegiaceae;;9;;0;;6;;7;;;5;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81399;DRPNSEN;Drepanocladus sendtneri;SPE;M;Drepanocladus;Amblystegiaceae;;9;;3;;6;;8;;;9;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81405;GRMMRAM;Dryptodon patens;SPE;M;Dryptodon;Grimmiaceae;;9;;2;;6;;3;;;1;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81407;ENCLALP;Encalypta alpina;SPE;M;Encalypta;Encalyptaceae;!;6;;1;;6;;5;;;7;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81408;ENCLCIL;Encalypta ciliata;SPE;M;Encalypta;Encalyptaceae;;5;;3;;6;;6;;;5;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.2
81414;ENCLLON;Encalypta longicolla;SPE;M;Encalypta;Encalyptaceae;!;5;;1;;7;;6;;;9;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81417;ENCLRHA;Encalypta rhaptocarpa;SPE;M;Encalypta;Encalyptaceae;;6;;2;;6;;6;;;9;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81418;ENCLSPA;Encalypta spathulata;SPE;M;Encalypta;Encalyptaceae;!;5;;3;;7;;6;;;9;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.2
81419;ENCLSTR;Encalypta streptocarpa;SPE;M;Encalypta;Encalyptaceae;;5;;0;;5;;5;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81421;ENCLVUL;Encalypta vulgaris;SPE;M;Encalypta;Encalyptaceae;;9;;5;;5;;4;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81424;ENTDCON;Entodon concinnus;SPE;M;Entodon;Entodontaceae;;9;;3;;4;;3;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81426;ENTSFAS;Entosthodon fascicularis;SPE;M;Entosthodon;Funariaceae;;8;;6;;4;;6;;;6;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81427;ENTSHUN;Entosthodon hungaricus;SPE;M;Entosthodon;Funariaceae;;9;;8;;7;;7;;;8;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81428;ENTSOBT;Entosthodon obtusus;SPE;M;Entosthodon;Funariaceae;;8;;4;;3;;6;;!;4;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81430;ENTDSCH;Entodon schleicheri;SPE;M;Entodon;Entodontaceae;;4;;7;;7;;5;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81434;EPHMCOH;Ephemerum cohaerens;SPE;M;Ephemerum;Pottiaceae;;9;;8;;5;;7;;!;5;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81436;EPHMMIN;Ephemerum minutissimum;SPE;M;Ephemerum;Pottiaceae;;7;;6;;3;;6;;;4;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81438;EPHMREC;Ephemerum recurvifolium;SPE;M;Ephemerum;Pottiaceae;;8;;6;;5;;5;;;7;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81442;EPHMSER;Ephemerum serratum;SPE;M;Ephemerum;Pottiaceae;;7;;5;;4;;6;;;5;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81444;EPHMC-S;Ephemerum sessile;SPE;M;Ephemerum;Pottiaceae;;9;;7;;3;;6;;;6;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81445;EPHMSER;Ephemerum stellatum;SPE;M;Ephemerum;Pottiaceae;;9;;7;;2;;7;;;5;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81448;ERMNMYR;Eremonotus myriocarpus;SPE;M;Eremonotus;Gymnomitriaceae;;5;;2;;4;;8;;!;5;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81460;ECLMVER;Eucladium verticillatum;SPE;M;Eucladium;Pottiaceae;;5;;7;;5;;7;;;9;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81467;ERHYANG;Eurhynchium angustirete;SPE;M;Eurhynchium;Brachytheciaceae;;5;;4;;7;;4;;;7;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.1
81472;CRRPCRA;Eurhynchium crassinervium;SPE;M;Eurhynchium;Brachytheciaceae;;4;;5;;4;;5;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.1
81474;SCIRPYP;Eurhynchium flotowianum;SPE;M;Eurhynchium;Brachytheciaceae;;3;;6;;7;;3;;;6;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.1
81476;OXYOHIA;Eurhynchium hians var. hians;VAR;M;Eurhynchium;Brachytheciaceae;;7;;4;;5;;5;;;7;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81477;OXYOHIA;Eurhynchium hians var. rigidum;VAR;M;Eurhynchium;Brachytheciaceae;!;5;;6;;5;;6;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81478;OXYOHIA;Eurhynchium hians;SPE;M;Eurhynchium;Brachytheciaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81489;KNDBPRA;Eurhynchium praelongum;SPE;M;Eurhynchium;Brachytheciaceae;;6;;4;;5;;6;;;5;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81493;ERHAPUL;Eurhynchium pulchellum var. praecox;VAR;M;Eurhynchium;Brachytheciaceae;;8;;3;;6;!;6;;!;7;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81494;ERHAPUL;Eurhynchium pulchellum;SPE;M;Eurhynchium;Brachytheciaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81495;MCRRPUM;Eurhynchium pumilum;SPE;M;Eurhynchium;Brachytheciaceae;;3;;7;;4;;5;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.1
81503;OXYOSCH;Eurhynchium schleicheri;SPE;M;Eurhynchium;Brachytheciaceae;;5;;5;;4;!;4;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.1
81505;OXYOSPE;Eurhynchium speciosum;SPE;M;Eurhynchium;Brachytheciaceae;;5;;7;;5;;7;;;6;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81512;PLSOSTR;Eurhynchium striatulum;SPE;M;Eurhynchium;Brachytheciaceae;;3;;5;;4;;4;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.1
81514;ERHYSTR;Eurhynchium striatum;SPE;M;Eurhynchium;Brachytheciaceae;;5;;6;;3;;5;;;6;;0;;0;;;;;;;;C,(E);;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.1
81530;FBRNPUS;Fabronia ciliaris;SPE;M;Fabronia;Fabroniaceae;;8;;8;;7;;2;;;3;;0;;0;;;;;;;;C,(E);;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81532;FBRNPUS;Fabronia pusilla;SPE;M;Fabronia;Fabroniaceae;;8;;9;;5;;3;;!;5;;0;;0;;;;;;;;C,E;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81541;FSSDADI;Fissidens adianthoides;SPE;M;Fissidens;Fissidentaceae;;0;;3;;5;;8;;;7;;0;;0;;;;;;;;H;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81543;FSSDARN;Fissidens arnoldii;SPE;M;Fissidens;Fissidentaceae;;0;;7;;6;;8;;;8;;0;;0;;;;;;;;H,A;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81545;"FSSDV;B";Fissidens bambergeri;SPE;M;Fissidens;Fissidentaceae;;4;;8;;4;;6;;;8;;0;;0;;;;;;;;H;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81555;FSSDBRY;Fissidens bryoides;SPE;M;Fissidens;Fissidentaceae;;4;;0;;5;;5;;;6;;0;;0;;;;;;;;H;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81556;FSSDC-C;Fissidens crassipes subsp. crassipes;SSP;M;Fissidens;Fissidentaceae;;0;;6;;4;;8;;;8;;0;;0;;;;;;;;H,A;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81561;FSSDC-W;Fissidens crassipes subsp. warnstorfii;SSP;M;Fissidens;Fissidentaceae;;0;;8;;6;;8;;;8;;0;;0;;;;;;;;H,A;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81566;FSSDDUB;Fissidens dubius;SPE;M;Fissidens;Fissidentaceae;;0;;4;;5;!;4;;;8;;0;;0;;;;;;;;H;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81567;FSSDEXI;Fissidens exiguus;SPE;M;Fissidens;Fissidentaceae;;4;;8;;3;;6;;;6;;0;;0;;;;;;;;H,A;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81568;FSSDSXI;Fissidens exilis;SPE;M;Fissidens;Fissidentaceae;;4;;5;;5;;6;;;5;;0;;0;;;;;;;;H;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81570;FSSDGRA;Fissidens gracilifolius;SPE;M;Fissidens;Fissidentaceae;;3;;4;;5;;6;;;9;;0;;0;;;;;;;;H;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.1
81571;FSSDNRA;Fissidens grandifrons;SPE;M;Fissidens;Fissidentaceae;;8;;8;;2;;8;;;9;;0;;0;;;;;;;;H,A;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81572;FSSDGYM;Fissidens gymnandrus;SPE;M;Fissidens;Fissidentaceae;!;5;;4;;7;;7;;;8;;0;;0;;;;;;;;H,(A);;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.1
81577;"FSSDV;I";Fissidens incurvus;SPE;M;Fissidens;Fissidentaceae;;4;;5;;5;;6;;;8;;0;;0;;;;;;;;H;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81581;"FSSDV;B";Fissidens limbatus;SPE;M;Fissidens;Fissidentaceae;!;5;;9;;4;!;5;;;7;;0;;0;;;;;;;;H;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81586;FSSDOSM;Fissidens osmundoides;SPE;M;Fissidens;Fissidentaceae;;0;;2;;6;;8;;;5;;0;;0;;;;;;;;H;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81592;FSSDPUS;Fissidens pusillus;SPE;M;Fissidens;Fissidentaceae;;3;;4;;5;;6;;;6;;0;;0;;;;;;;;H,(A);;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.1
81595;FSSDRIV;Fissidens rivularis;SPE;M;Fissidens;Fissidentaceae;;4;;7;;3;;9;;;8;;0;;0;;;;;;;;H,A;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81596;FSSDRUF;Fissidens rufulus;SPE;M;Fissidens;Fissidentaceae;;7;;6;;3;;9;;;8;;0;;0;;;;;;;;H,A;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81602;FSSDT-T;Fissidens taxifolius subsp. taxifolius;SSP;M;Fissidens;Fissidentaceae;;5;;4;;5;;6;;;7;;0;;0;;;;;;;;H;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81610;FSSDVIR;Fissidens viridulus;SPE;M;Fissidens;Fissidentaceae;;7;;5;;5;;6;;;8;;0;;0;;;;;;;;H;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81621;FNTNANT;Fontinalis antipyretica;SPE;M;Fontinalis;Fontinalaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81633;"FNTNH;D";Fontinalis hypnoides var. duriaei;VAR;M;Fontinalis;Fontinalaceae;!;8;;8;;7;;9;;;7;;0;;0;;;;;;;;C,A;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81634;"FNTNH;H";Fontinalis hypnoides var. hypnoides;VAR;M;Fontinalis;Fontinalaceae;!;8;!;3;;7;;9;;!;5;;0;;0;;;;;;;;C,A;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81635;FNTNHYP;Fontinalis hypnoides;SPE;M;Fontinalis;Fontinalaceae;;0;;0;;0;;0;;;0;;0;;0;;;;;;;;;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81643;FNTNSQU;Fontinalis squamosa;SPE;M;Fontinalis;Fontinalaceae;;8;;4;;4;;9;;;2;;0;;0;;;;;;;;C,A;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81649;FSSMFOV;Fossombronia foveolata;SPE;M;Fossombronia;Fossombroniaceae;;8;;3;;3;;8;;;1;;0;;0;;;;;;;;H;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81650;FSSMINC;Fossombronia incurva;SPE;M;Fossombronia;Fossombroniaceae;;8;;5;;2;;6;;;1;;0;;0;;;;;;;;H;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81652;FSSMPUS;Fossombronia pusilla;SPE;M;Fossombronia;Fossombroniaceae;;7;;7;;4;;7;;;3;;0;;0;;;;;;;;H,T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81653;FSSMWON;Fossombronia wondraczekii;SPE;M;Fossombronia;Fossombroniaceae;;8;;5;;5;;7;;;4;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81658;FRLLDIL;Frullania dilatata;SPE;M;Frullania;Frullaniaceae;;8;;3;;5;;4;;;5;;0;;0;;;;;;;;H,E;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81659;FRLLFRA;Frullania fragilifolia;SPE;M;Frullania;Frullaniaceae;;7;;4;;4;;5;;;4;;0;;0;;;;;;;;H,E;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.1
81660;FRLLJAC;Frullania jackii;SPE;M;Frullania;Frullaniaceae;;7;;4;;7;;6;;;5;;0;;0;;;;;;;;H,E;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.1
81665;FRLLT-T;Frullania tamarisci subsp. tamarisci;SSP;M;Frullania;Frullaniaceae;;7;;3;;4;;4;;;5;;0;;0;;;;;;;;C,H,E;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81673;FUNRHYG;Funaria hygrometrica;SPE;M;Funaria;Funariaceae;;8;;0;;5;;6;;;6;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81675;FUNRMIC;Funaria microstoma;SPE;M;Funaria;Funariaceae;;9;!;6;;7;;6;;!;6;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81676;ENTSMUH;Funaria muhlenbergii;SPE;M;Funaria;Funariaceae;;9;;6;;5;;5;;;8;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81678;ENTSPUL;Funaria pulchella;SPE;M;Funaria;Funariaceae;;8;;8;;4;;5;;;8;;0;;0;;;;;;;;T;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81681;DDYMGIG;Geheebia gigantea;SPE;M;Geheebia;Pottiaceae;;8;;2;;7;;8;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M2.2
81683;GCLYGRA;Geocalyx graveolens;SPE;M;Geocalyx;Geocalycaceae;;4;;3;;5;;6;;;3;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;M1.1
81694;GRMMALP;Grimmia alpestris;SPE;M;Grimmia;Grimmiaceae;;9;;2;;6;;1;;;1;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81698;GRMMANO;Grimmia anomala;SPE;M;Grimmia;Grimmiaceae;!;5;;2;;7;;6;;!;2;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81699;GRMMTER;Grimmia anodon;SPE;M;Grimmia;Grimmiaceae;;9;;0;;5;;1;;;8;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81709;GRMMATR;Grimmia atrata;SPE;M;Grimmia;Grimmiaceae;;3;;3;;3;;8;;;1;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
81715;GRMMCAE;Grimmia caespiticia;SPE;M;Grimmia;Grimmiaceae;!;7;;1;;7;;6;;;1;;0;;0;;;;;;;;C;;;;;;;0;;0;;0;;0;;0;;;;;0;0;0;0;0;
