"sla" "height" "sm" "log_sla" "log_height" "log_sm"
"Galium aristatum" NA 0.375 1.157 NA -0.980829253011726 0.14583044821154
"Valeriana montana" NA 0.375 1.244 NA -0.980829253011726 0.218331994316988
"Ranunculus nemorosus" NA 0.375 1.8 NA -0.980829253011726 0.587786664902119
"Oenanthe peucedanifolia" NA 0.375 1.852666667 NA -0.980829253011726 0.616626042832123
"Ruta graveolens" NA 0.375 1.9835 NA -0.980829253011726 0.684862960972248
"Cirsium spinosissimum" NA 0.375 2.611 NA -0.980829253011726 0.959733289716992
"Allium victorialis" NA 0.375 7.389142857 NA -0.980829253011726 2.00001174135896
"Allium sativum" NA 0.375 NA NA -0.980829253011726 NA
"Cerinthe minor" NA 0.375 NA NA -0.980829253011726 NA
"Epipactis muelleri" NA 0.375 NA NA -0.980829253011726 NA
"Fagopyrum esculentum" NA 0.375 NA NA -0.980829253011726 NA
"Petasites paradoxus" NA 0.375 NA NA -0.980829253011726 NA
"Symphytum bulbosum" NA 0.375 NA NA -0.980829253011726 NA
"Galeopsis bifida" NA 0.383333333 3.560161905 NA -0.958850347162516 1.26980602276239
"Camelina sativa" NA 0.3875 1 NA -0.948039430188735 0
"Orobanche artemisiae-campestris" NA 0.4 0.005366667 NA -0.916290731874155 -5.22754823354803
"Achillea nobilis" NA 0.4 0.063333333 NA -0.916290731874155 -2.75934350075292
"Veronica urticifolia" NA 0.4 0.106 NA -0.916290731874155 -2.24431618487007
"Succisella inflexa" NA 0.4 1.867666667 NA -0.916290731874155 0.624689880093514
"Trifolium ochroleucon" NA 0.4 2.3984 NA -0.916290731874155 0.874801848366196
"Dracocephalum ruyschiana" NA 0.4 2.482 NA -0.916290731874155 0.909064686782416
"Knautia drymeia" NA 0.4 2.6 NA -0.916290731874155 0.955511445027436
"Geranium divaricatum" NA 0.4 2.781 NA -0.916290731874155 1.02281057525183
"Genista germanica" NA 0.4 2.878 NA -0.916290731874155 1.05709560846518
"Polygonum oxyspermum" NA 0.4 3.298 NA -0.916290731874155 1.19331622413741
"Collomia grandiflora" NA 0.4 3.57 NA -0.916290731874155 1.27256559579155
"Rubus pyramidalis" NA 0.4 3.948 NA -0.916290731874155 1.37320912157124
"Astragalus penduliflorus" NA 0.4 5.433 NA -0.916290731874155 1.69249146756939
"Hemerocallis lilioasphodelus" NA 0.4 30.66 NA -0.916290731874155 3.42295887344367
"Lathyrus laevigatus" NA 0.4 104.39 NA -0.916290731874155 4.64813388542021
"Alchemilla glomerulans" NA 0.4 NA NA -0.916290731874155 NA
"Artemisia austriaca" NA 0.4 NA NA -0.916290731874155 NA
"Carex melanostachya" NA 0.4 NA NA -0.916290731874155 NA
"Carex pseudobrizoides" NA 0.4 NA NA -0.916290731874155 NA
"Celosia argentea" NA 0.4 NA NA -0.916290731874155 NA
"Crepis nicaeensis" NA 0.4 NA NA -0.916290731874155 NA
"Rubus camptostachys" NA 0.4 NA NA -0.916290731874155 NA
"Rubus ferocior" NA 0.4 NA NA -0.916290731874155 NA
"Rubus mollis" NA 0.4 NA NA -0.916290731874155 NA
"Rubus orthostachys" NA 0.4 NA NA -0.916290731874155 NA
"Rubus pruinosus" NA 0.4 NA NA -0.916290731874155 NA
"Rubus rudis" NA 0.4 NA NA -0.916290731874155 NA
"Lathyrus japonicus" NA 0.408333333 33.6926 NA -0.895671445487746 3.51727822867636
"Vicia dalmatica" NA 0.41 NA NA -0.891598119283784 NA
"Inula germanica" NA 0.425 0.135 NA -0.85566611005772 -2.00248050054371
"Inula helvetica" NA 0.425 0.15625 NA -0.85566611005772 -1.85629799036563
"Luzula desvauxii" NA 0.425 0.217 NA -0.85566611005772 -1.52785792544168
"Gentiana purpurea" NA 0.425 0.48 NA -0.85566611005772 -0.7339691750802
"Chenopodium foliosum" NA 0.425 0.557 NA -0.85566611005772 -0.585190039054853
"Linum viscosum" NA 0.425 0.614150943 NA -0.85566611005772 -0.487514545542705
"Amaranthus graecizans" NA 0.425 0.764 NA -0.85566611005772 -0.269187489815617
"Ranunculus lanuginosus" NA 0.425 1.3 NA -0.85566611005772 0.262364264467491
"Muscari comosum" NA 0.425 5.68 NA -0.85566611005772 1.73695123273306
"Festuca amethystina" NA 0.425 NA NA -0.85566611005772 NA
"Lathyrus niger" NA 0.433333333 18.786 NA -0.836248024969849 2.93311191157232
"Achillea roseoalba" NA 0.436666667 NA NA -0.828585150691691 NA
"Verbascum phoeniceum" NA 0.45 0.118 NA -0.798507696217772 -2.13707065451647
"Adenophora liliifolia" NA 0.45 0.294166667 NA -0.798507696217772 -1.22360877770965
"Marrubium peregrinum" NA 0.45 0.94 NA -0.798507696217772 -0.0618754037180875
"Carex ferruginea" NA 0.45 1.026 NA -0.798507696217772 0.0256677467485778
"Cirsium canum" NA 0.45 1.898666667 NA -0.798507696217772 0.641151885617127
"Peucedanum carvifolia" NA 0.45 2.228145833 NA -0.798507696217772 0.801169774590838
"Allium fistulosum" NA 0.45 2.25 NA -0.798507696217772 0.810930216216329
"Centaurea phrygia" NA 0.45 2.345 NA -0.798507696217772 0.852285401898243
"Ornithopus sativus" NA 0.45 3.65 NA -0.798507696217772 1.2947271675944
"Laserpitium siler" NA 0.45 10.13 NA -0.798507696217772 2.31550131826059
"Carex depauperata" NA 0.45 10.76275 NA -0.798507696217772 2.37609109828778
"Iris spuria" NA 0.45 23.39724286 NA -0.798507696217772 3.15261818892584
"Artemisia scoparia" NA 0.45 35.41 NA -0.798507696217772 3.56699426612381
"Vicia pannonica" NA 0.45 37.685 NA -0.798507696217772 3.62926213729543
"Amaranthus standleyanus" NA 0.45 NA NA -0.798507696217772 NA
"Arabis nemorensis" NA 0.45 NA NA -0.798507696217772 NA
"Botrychium virginianum" NA 0.45 NA NA -0.798507696217772 NA
"Cerinthe glabra" NA 0.45 NA NA -0.798507696217772 NA
"Rumex rugosus" NA 0.45 NA NA -0.798507696217772 NA
"Schoenoplectus pungens" NA 0.45 NA NA -0.798507696217772 NA
"Tephroseris helenitis" NA 0.45 NA NA -0.798507696217772 NA
"Tephroseris palustris" NA 0.46 0.29 NA -0.776528789498996 -1.23787435600162
"Cynoglossum germanicum" NA 0.466666667 18.6966 NA -0.762140051332611 2.92834168914779
"Peucedanum ostruthium" NA 0.466666667 1.390133333 NA -0.762140051332611 0.329399665563864
"Festuca guestfalica" NA 0.471666667 NA NA -0.751482756866195 NA
"Lepidium graminifolium" NA 0.475 0.754 NA -0.744440474947496 -0.282362910974181
"Melilotus dentatus" NA 0.475 2.577 NA -0.744440474947496 0.946625931670228
"Helictotrichon parlatorei" NA 0.475 NA NA -0.744440474947496 NA
"Typha minima" NA 0.5 0.0225 NA -0.693147180559945 -3.79423996977176
"Chenopodium pumilio" NA 0.5 0.057 NA -0.693147180559945 -2.86470401114759
"Chenopodium botrys" NA 0.5 0.1905 NA -0.693147180559945 -1.65810308441538
"Parietaria pensylvanica" NA 0.5 0.312 NA -0.693147180559945 -1.16475209117265
"Carpesium cernuum" NA 0.5 0.607 NA -0.693147180559945 -0.499226487922639
"Cichorium endivia" NA 0.5 1.2 NA -0.693147180559945 0.182321556793955
"Ononis arvensis" NA 0.5 4.935 NA -0.693147180559945 1.59635267288544
"Allium cepa" NA 0.5 5 NA -0.693147180559945 1.6094379124341
"Laser trilobum" NA 0.5 14.315 NA -0.693147180559945 2.66130793855008
"Fagopyrum tataricum" NA 0.5 18.528 NA -0.693147180559945 2.91928310139058
"Euphorbia salicifolia" NA 0.5 NA NA -0.693147180559945 NA
"Rubus fabrimontanus" NA 0.5 NA NA -0.693147180559945 NA
"Rubus lamprocaulos" NA 0.5 NA NA -0.693147180559945 NA
"Juncus balticus" NA 0.525 0.059986667 NA -0.644357016390513 -2.81363295812048
"Melissa officinalis" NA 0.525 0.58 NA -0.644357016390513 -0.544727175441672
"Nepeta grandiflora" NA 0.525 0.808 NA -0.644357016390513 -0.213193220461042
"Valeriana wallrothii" NA 0.525 0.81 NA -0.644357016390513 -0.210721031315653
"Bupleurum longifolium" NA 0.525 2.762 NA -0.644357016390513 1.0159550549871
"Dianthus caryophyllus" NA 0.525 NA NA -0.644357016390513 NA
"Hemerocallis fulva" NA 0.525 NA NA -0.644357016390513 NA
"Chenopodium strictum" NA 0.55 0.341 NA -0.59783700075562 -1.07587280169862
"Consolida ajacis" NA 0.55 1.817 NA -0.59783700075562 0.597186789414034
"Acroptilon repens" NA 0.55 NA NA -0.59783700075562 NA
"Dryopteris cristata" NA 0.55 NA NA -0.59783700075562 NA
"Polystichum braunii" NA 0.55 NA NA -0.59783700075562 NA
"Rubus nemorosus" NA 0.55 NA NA -0.59783700075562 NA
"Rapistrum perenne" NA 0.5625 NA NA -0.575364144903562 NA
"Stachys alpina" NA 0.566666667 4.6537 NA -0.567984037017704 1.53766260212344
"Petroselinum crispum" NA 0.575 1.128 NA -0.553385238184787 0.120446153075867
"Glyceria nemoralis" NA 0.575 NA NA -0.553385238184787 NA
"Hieracium prenanthoides" NA 0.575 NA NA -0.553385238184787 NA
"Rhododendron hirsutum" NA 0.6 0.028 NA -0.510825623765991 -3.57555076880693
"Solidago graminifolia" NA 0.6 0.050333333 NA -0.510825623765991 -2.98908773745784
"Campanula bononiensis" NA 0.6 0.156 NA -0.510825623765991 -1.8578992717326
"Sisymbrium strictissimum" NA 0.6 0.38876 NA -0.510825623765991 -0.944793092346867
"Chenopodium schraderianum" NA 0.6 0.419 NA -0.510825623765991 -0.869884359059999
"Senecio alpinus" NA 0.6 0.5512 NA -0.510825623765991 -0.595657559282688
"Chenopodium opulifolium" NA 0.6 0.583 NA -0.510825623765991 -0.539568092631645
"Doronicum austriacum" NA 0.6 1.162 NA -0.510825623765991 0.150142658429719
"Lactuca quercina" NA 0.6 1.375 NA -0.510825623765991 0.318453731118535
"Centaurea nigrescens" NA 0.6 1.47 NA -0.510825623765991 0.385262400790645
"Atriplex hortensis" NA 0.6 2.860333333 NA -0.510825623765991 1.05093816804034
"Panicum miliaceum" NA 0.6 3.78 NA -0.510825623765991 1.3297240096315
"Chamaecytisus supinus" NA 0.6 5.9 NA -0.510825623765991 1.77495235091167
"Geranium bohemicum" NA 0.6 6.995 NA -0.510825623765991 1.94519560811744
"Chaerophyllum aromaticum" NA 0.6 7.958666667 NA -0.510825623765991 2.07426148168018
"Amaranthus powellii" NA 0.6 NA NA -0.510825623765991 NA
"Angelica palustris" NA 0.6 NA NA -0.510825623765991 NA
"Artemisia pontica" NA 0.6 NA NA -0.510825623765991 NA
"Cicerbita plumieri" NA 0.6 NA NA -0.510825623765991 NA
"Gladiolus communis" NA 0.6 NA NA -0.510825623765991 NA
"Urtica pilulifera" NA 0.6 NA NA -0.510825623765991 NA
"Lathyrus aphaca" NA 0.6125 21.7277 NA -0.490206336563255 3.07858794421175
"Calamagrostis varia" NA 0.625 0.122857143 NA -0.470003629245736 -2.09673303762711
"Campanula medium" NA 0.625 0.367 NA -0.470003629245736 -1.00239343092757
"Alopecurus arundinaceus" NA 0.625 0.42809 NA -0.470003629245736 -0.848421825132327
"Centaurea stoebe" NA 0.625 1.619666667 NA -0.470003629245736 0.48222036696146
"Chenopodium murale" NA 0.6375 0.634 NA -0.450201001949556 -0.455706324544911
"Luzula nivea" NA 0.65 0.484 NA -0.430782916092454 -0.725670372265505
"Chenopodium suecicum" NA 0.65 0.775 NA -0.430782916092454 -0.25489224962879
"Leonurus cardiaca" NA 0.65 0.95216 NA -0.430782916092454 -0.0490221910855951
"Rubus sprengelii" NA 0.65 1.4514 NA -0.430782916092454 0.3725286078619
"Streptopus amplexifolius" NA 0.65 1.838808951 NA -0.430782916092454 0.609118052786685
"Rubus radula" NA 0.65 1.846 NA -0.430782916092454 0.61302113608066
"Galium spurium" NA 0.65 1.95308 NA -0.430782916092454 0.669407613677204
"Lathyrus hirsutus" NA 0.65 32.42 NA -0.430782916092454 3.47877551630753
"Xanthium spinosum" NA 0.65 200 NA -0.430782916092454 5.29831736654804
"Lathyrus sativus" NA 0.65 350 NA -0.430782916092454 5.85793315448346
"Brassica juncea" NA 0.65 NA NA -0.430782916092454 NA
"Euphorbia villosa" NA 0.65 NA NA -0.430782916092454 NA
"Loranthus europaeus" NA 0.65 NA NA -0.430782916092454 NA
"Rubus gothicus" NA 0.65 NA NA -0.430782916092454 NA
"Rubus koehleri" NA 0.65 NA NA -0.430782916092454 NA
"Salix waldsteiniana" NA 0.65 NA NA -0.430782916092454 NA
"Scirpoides holoschoenus" NA 0.65 NA NA -0.430782916092454 NA
"Thalictrum lucidum" NA 0.675 0.767 NA -0.393042588109607 -0.265268477614881
"Clematis recta" NA 0.675 9.9869 NA -0.393042588109607 2.30127423419394
"Oenanthe silaifolia" NA 0.6875 1.691 NA -0.374693449441411 0.525320069916443
"Gypsophila paniculata" NA 0.7 0.687 NA -0.356674943938732 -0.375420986759788
"Galium schultesii" NA 0.7 0.9252 NA -0.356674943938732 -0.0777453486248529
"Iris versicolor" NA 0.7 16.308 NA -0.356674943938732 2.79165578495701
"Paeonia officinalis" NA 0.7 105.6 NA -0.356674943938732 4.65965837127216
"Scirpus radicans" NA 0.7 NA NA -0.356674943938732 NA
"Verbascum blattaria" NA 0.725 0.105 NA -0.321583624127462 -2.25379492882461
"Salix hastata" NA 0.75 0.175 NA -0.287682072451781 -1.74296930505862
"Peucedanum alsaticum" NA 0.75 1.4595 NA -0.287682072451781 0.378093911312032
"Rubus infestus" NA 0.75 3.989 NA -0.287682072451781 1.38354057292327
"Rubus bifrons" NA 0.75 NA NA -0.287682072451781 NA
"Rubus canescens" NA 0.75 NA NA -0.287682072451781 NA
"Rubus hypomalacus" NA 0.75 NA NA -0.287682072451781 NA
"Rubus scissus" NA 0.75 NA NA -0.287682072451781 NA
"Salix glabra" NA 0.75 NA NA -0.287682072451781 NA
"Schoenoplectus mucronatus" NA 0.75 NA NA -0.287682072451781 NA
"Scutellaria altissima" NA 0.7625 1.504 NA -0.27115277050057 0.408128225527648
"Rorippa austriaca" NA 0.775 0.046 NA -0.25489224962879 -3.07911388249304
"Artemisia dracunculus" NA 0.775 0.258 NA -0.25489224962879 -1.35479569406052
"Bupleurum falcatum" NA 0.775 2.570794444 NA -0.25489224962879 0.9442149733177
"Dipsacus laciniatus" NA 0.775 4.374 NA -0.25489224962879 1.47567792225458
"Lavatera thuringiaca" NA 0.775 NA NA -0.25489224962879 NA
"Artemisia abrotanum" NA 0.8 NA NA -0.22314355131421 NA
"Carduus personata" NA 0.825 1.802 NA -0.192371892647456 0.588897159186146
"Fumaria capreolata" NA 0.825 3.6716 NA -0.192371892647456 1.3006275343628
"Pleurospermum austriacum" NA 0.825 4.2095 NA -0.192371892647456 1.43734387579558
"Artemisia siversiana" NA 0.825 NA NA -0.192371892647456 NA
"Poa hybrida" NA 0.825 NA NA -0.192371892647456 NA
"Euphorbia lucida" NA 0.85 4.434444444 NA -0.162518929497775 1.4894023416242
"Silybum marianum" NA 0.85 22.7512 NA -0.162518929497775 3.12461789125862
"Tanacetum macrophyllum" NA 0.875 0.319 NA -0.133531392624523 -1.14256417619729
"Veratrum album" NA 0.875 3.525 NA -0.133531392624523 1.25988043626423
"Rhododendron ferrugineum" NA 0.9 0.03 NA -0.105360515657826 -3.50655789731998
"Lycopus exaltatus" NA 0.9 0.294 NA -0.105360515657826 -1.22417551164346
"Rosa gallica" NA 0.9 15.4085 NA -0.105360515657826 2.73491930520423
"Carex atherodes" NA 0.9 NA NA -0.105360515657826 NA
"Equisetum ramosissimum" NA 0.9 NA NA -0.105360515657826 NA
"Rubus dethardingii" NA 0.9 NA NA -0.105360515657826 NA
"Cucubalus baccifer" NA 0.925 1.613 NA -0.0779615414697118 0.478095799143072
"Aster x salignus" NA 0.925 NA NA -0.0779615414697118 NA
"Senecio sarracenicus" NA 0.95 0.952 NA -0.0512932943875506 -0.0491902441907718
"Thalictrum morisonii" NA 0.95 NA NA -0.0512932943875506 NA
"Valeriana procurrens" NA 0.958333333 NA NA -0.042559614766622 NA
"Phlomis tuberosa" NA 0.975 2.821 NA -0.0253178079842899 1.03709143201986
"Rubus gratus" NA 1 3.2132 NA 0 1.16726732531752
"Lonicera nigra" NA 1 NA NA 0 NA
"Oenanthe fluviatilis" NA 1 NA NA 0 NA
"Rubus sorbicus" NA 1 NA NA 0 NA
"Solanum triflorum" NA 1 NA NA 0 NA
"Rumex patientia" NA 1.05 1.9 NA 0.048790164169432 0.641853886172395
"Sorbus chamaemespilus" NA 1.05 15.9 NA 0.048790164169432 2.76631910922619
"Aconitum variegatum" NA 1.05 NA NA 0.048790164169432 NA
"Dipsacus sativus" NA 1.075 2.693333333 NA 0.0723206615796261 0.990779583741132
"Echinops sphaerocephalus" NA 1.075 28.4066 NA 0.0723206615796261 3.34662151253397
"Myriophyllum verticillatum" NA 1.125 NA NA 0.117783035656383 NA
"Prunus fruticosa" NA 1.15 NA NA 0.139761942375159 NA
"Rubus macrophyllus" NA 1.15 NA NA 0.139761942375159 NA
"Telekia speciosa" NA 1.175 0.654 NA 0.161268147596122 -0.424647927524938
"Typha shuttleworthii" NA 1.25 0.0475 NA 0.22314355131421 -3.04702556794154
"Delphinium elatum" NA 1.25 1.86 NA 0.22314355131421 0.62057648772511
"Rosa villosa" NA 1.25 654.25 NA 0.22314355131421 6.48348954141025
"Rubus divaricatus" NA 1.25 NA NA 0.22314355131421 NA
"Rubus fasciculatus" NA 1.25 NA NA 0.22314355131421 NA
"Rubus lobatidens" NA 1.25 NA NA 0.22314355131421 NA
"Rubus nessensis" NA 1.25 NA NA 0.22314355131421 NA
"Myricaria germanica" NA 1.3 0.054444444 NA 0.262364264467491 -2.91057447337695
"Rosa tomentosa" NA 1.333333333 9.702 NA 0.287682072201781 2.27233204982302
"Lathyrus sylvestris" NA 1.333333333 39.27264 NA 0.287682072201781 3.67052809322105
"Rudbeckia laciniata" NA 1.35 2.828666667 NA 0.300104592450338 1.03980545822986
"Rosa sherardii" NA 1.375 12.062 NA 0.318453731118535 2.49006001502879
"Rubus plicatus" NA 1.4 3.738 NA 0.336472236621213 1.31855070903337
"Rheum rhabarbarum" NA 1.4 19.1 NA 0.336472236621213 2.94968833505258
"Rubus gracilis" NA 1.4 NA NA 0.336472236621213 NA
"Rubus odoratus" NA 1.5 0.99 NA 0.405465108108164 -0.0100503358535015
"Rubus nemoralis" NA 1.5 2.6732 NA 0.405465108108164 0.983276256654778
"Clematis alpina" NA 1.5 3.42 NA 0.405465108108164 1.22964055107451
"Rubus grabowskii" NA 1.5 3.691 NA 0.405465108108164 1.30589742404786
"Ribes petraeum" NA 1.5 4.159 NA 0.405465108108164 1.42527466076077
"Vicia pisiformis" NA 1.5 38.44 NA 0.405465108108164 3.64909858410209
"Vicia dumetorum" NA 1.5 51.00809524 NA 0.405465108108164 3.9319843503241
"Cotoneaster tomentosus" NA 1.5 84.9795 NA 0.405465108108164 4.44241005093201
"Rubus adspersus" NA 1.5 NA NA 0.405465108108164 NA
"Rubus platyacanthus" NA 1.5 NA NA 0.405465108108164 NA
"Arctium nemorosum" NA 1.6 17.15533333 NA 0.470003629245736 2.84230910660838
"Artemisia verlotiorum" NA 1.6 NA NA 0.470003629245736 NA
"Spiraea media" NA 1.6 NA NA 0.470003629245736 NA
"Rosa stylosa" NA 1.75 7.6276 NA 0.559615787935423 2.03177324797833
"Cotoneaster simonsii" NA 1.75 21.46 NA 0.559615787935423 3.06619073720255
"Rosa corymbifera" NA 1.75 NA NA 0.559615787935423 NA
"Rubus laciniatus" NA 1.75 NA NA 0.559615787935423 NA
"Rubus senticosus" NA 1.75 NA NA 0.559615787935423 NA
"Rubus vigorosus" NA 1.75 NA NA 0.559615787935423 NA
"Rubus vulgaris" NA 1.75 NA NA 0.559615787935423 NA
"Rubus vestitus" NA 2 2.2356 NA 0.693147180559945 0.804509648413406
"Cotinus coggygria" NA 2 7.96 NA 0.693147180559945 2.07442899985629
"Ribes aureum" NA 2 182.4795 NA 0.693147180559945 5.20663783794607
"Cornus alba" NA 2 NA NA 0.693147180559945 NA
"Cornus sericea" NA 2 NA NA 0.693147180559945 NA
"Kerria japonica" NA 2 NA NA 0.693147180559945 NA
"Lonicera tatarica" NA 2 NA NA 0.693147180559945 NA
"Lycium chinense" NA 2 NA NA 0.693147180559945 NA
"Rubus montanus" NA 2 NA NA 0.693147180559945 NA
"Rubus opacus" NA 2 NA NA 0.693147180559945 NA
"Rubus phoenicolasius" NA 2 NA NA 0.693147180559945 NA
"Spiraea chamaedryfolia" NA 2 NA NA 0.693147180559945 NA
"Amorpha fruticosa" NA 2.5 NA NA 0.916290731874155 NA
"Juniperus sabina" NA 2.55 NA NA 0.936093359170335 NA
"Elaeagnus commutata" NA 2.75 NA NA 1.01160091167848 NA
"Philadelphus coronarius" NA 2.75 NA NA 1.01160091167848 NA
"Rubus sulcatus" NA 2.75 NA NA 1.01160091167848 NA
"Phytolacca americana" NA 3 NA NA 1.09861228866811 NA
"Prunus domestica" NA 3.166666667 NA NA 1.15267951004365 NA
"Echinocystis lobata" NA 3.5 237.452 NA 1.25276296849537 5.46996549778552
"Prunus armeniaca" NA 3.5 1177.9 NA 1.25276296849537 7.07148847096474
"Elaeagnus angustifolia" NA 3.65 149.511 NA 1.2947271675944 5.00736996871929
"Euonymus latifolia" NA 3.75 25.63 NA 1.32175583998232 3.24376354037598
"Cydonia oblonga" NA 4.05 NA NA 1.39871688111845 NA
"Salix eleagnos" NA 4.5 0.25 NA 1.50407739677627 -1.38629436111989
"Rhus hirta" NA 4.5 9.2 NA 1.50407739677627 2.21920348405499
"Prunus cerasifera" NA 5 454.5 NA 1.6094379124341 6.11919791361753
"Thuja orientalis" NA 6.25 20.439 NA 1.83258146374831 3.01744484045964
"Prunus persica" NA 8 2941.2 NA 2.07944154167984 7.98657294032207
"Prunus virginiana" NA 10 61.3 NA 2.30258509299405 4.11577984294217
"Pinus cembra" NA 15 231.125 NA 2.70805020110221 5.44295868970729
"Populus trichocarpa" NA 20 NA NA 2.99573227355399 NA
"Populus x canadensis" NA 22.5 NA NA 3.11351530921037 NA
"Pinus strobus" NA 30 17.975 NA 3.40119738166216 2.88898190360711
"Picea pungens" NA 35 4.2 NA 3.55534806148941 1.43508452528932
"Monotropa hypophegea" NA NA 9e-04 NA NA -7.01311579463996
"Orobanche lutea" NA NA 0.003 NA NA -5.80914299031403
"Neottia nidus-avis" NA NA 0.005 NA NA -5.29831736654804
"Orobanche flava" NA NA 0.005 NA NA -5.29831736654804
"Orobanche ramosa" NA NA 0.0054 NA NA -5.22135632541191
"Orobanche lucorum" NA NA 0.006 NA NA -5.11599580975408
"Blackstonia perfoliata" NA NA 0.009 NA NA -4.71053070164592
"Hypericum majus" NA NA 0.01 NA NA -4.60517018598809
"Saxifraga cymbalaria" NA NA 0.037 NA NA -3.29683736633791
"Conyza albida" NA NA 0.039 NA NA -3.24419363285249
"Cerastium brachypetalum" NA NA 0.05874 NA NA -2.83463435321166
"Sedum telephium" NA NA 0.066 NA NA -2.71810053695571
"Cyperus eragrostis" NA NA 0.093 NA NA -2.37515578582888
"Conyza bonariensis" NA NA 0.0936 NA NA -2.36872489549859
"Hieracium fallax" NA NA 0.108 NA NA -2.22562405185792
"Chamaemelum nobile" NA NA 0.125752 NA NA -2.0734435655562
"Scrophularia scopolii" NA NA 0.135 NA NA -2.00248050054371
"Polypogon monspeliensis" NA NA 0.13936 NA NA -1.97069476587794
"Linaria genistifolia" NA NA 0.141 NA NA -1.95899538860397
"Chamaesyce canescens" NA NA 0.152 NA NA -1.88387475813586
"Luzula pallidula" NA NA 0.1708 NA NA -1.76726199762767
"Digitalis lanata" NA NA 0.187 NA NA -1.67664666212755
"Primula hirsuta" NA NA 0.194 NA NA -1.63989711991881
"Carex vulpinoidea" NA NA 0.223333333 NA NA -1.49908985675777
"Asarina procumbens" NA NA 0.231 NA NA -1.46533756846034
"Glyceria striata" NA NA 0.238375 NA NA -1.43391021506155
